Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
203,Barisal,1965,12,27.8,13.7,16,81,0.6,3.3,7.725531915,41950,536809.8,510151.9,22.7,90.36,4,1965.12,
204,Barisal,1966,1,26.6,12.3,19,82,0.5,2.7,7.831914894,41950,536809.8,510151.9,22.7,90.36,4,1966.01,
205,Barisal,1966,2,30.5,15.2,0,77,0.4,0.5,8.314893617,41950,536809.8,510151.9,22.7,90.36,4,1966.02,
206,Barisal,1966,3,33.3,20.2,0,77,1.1,3.2,8.131914894,41950,536809.8,510151.9,22.7,90.36,4,1966.03,
207,Barisal,1966,4,34,23.9,1,80,2,4.5,8.219148936,41950,536809.8,510151.9,22.7,90.36,4,1966.04,
208,Barisal,1966,5,33.6,25,175,79,1.6,3.9,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1966.05,
209,Barisal,1966,6,32.9,25.7,416,88,1.9,5.6,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1966.06,1
210,Barisal,1966,7,31.2,25.6,328,87,1.5,7.2,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1966.07,
211,Barisal,1966,8,31.4,25.7,434,90,1.2,7.8,4.272340426,41950,536809.8,510151.9,22.7,90.36,4,1966.08,1
212,Barisal,1966,9,32.7,25.7,311,88,1.5,6.8,4.823404255,41950,536809.8,510151.9,22.7,90.36,4,1966.09,
213,Barisal,1966,10,32,23.8,317,87,0.5,3.6,7,41950,536809.8,510151.9,22.7,90.36,4,1966.1,
214,Barisal,1966,11,30.7,18.8,26,82,0.2,2.9,7.85106383,41950,536809.8,510151.9,22.7,90.36,4,1966.11,
215,Barisal,1966,12,27.8,13.7,53,82,0.3,2.1,7.725531915,41950,536809.8,510151.9,22.7,90.36,4,1966.12,
216,Barisal,1967,1,26.6,12.3,42,78,0.4,2.7,8.1,41950,536809.8,510151.9,22.7,90.36,4,1967.01,
217,Barisal,1967,2,33.8,15.6,0,75,0.7,0.7,8.1,41950,536809.8,510151.9,22.7,90.36,4,1967.02,
218,Barisal,1967,3,33.4,19,92,76,1.2,3.3,7.5,41950,536809.8,510151.9,22.7,90.36,4,1967.03,
219,Barisal,1967,4,36.9,23,105,74,1.6,2.9,7.8,41950,536809.8,510151.9,22.7,90.36,4,1967.04,
220,Barisal,1967,5,35.8,25.3,71,80,2,4.3,7.3,41950,536809.8,510151.9,22.7,90.36,4,1967.05,
221,Barisal,1967,6,34.7,25.5,159,88,1.9,5.7,5.2,41950,536809.8,510151.9,22.7,90.36,4,1967.06,
222,Barisal,1967,7,32.9,24.3,292,91,1.5,6.6,4.1,41950,536809.8,510151.9,22.7,90.36,4,1967.07,
223,Barisal,1967,8,32.8,25.6,228,90,1.8,6.5,4.1,41950,536809.8,510151.9,22.7,90.36,4,1967.08,
224,Barisal,1967,9,33.5,25.2,547,90,1.5,6,3.6,41950,536809.8,510151.9,22.7,90.36,4,1967.09,1
225,Barisal,1967,10,32.8,22.7,342,83,0.6,2.7,7.2,41950,536809.8,510151.9,22.7,90.36,4,1967.1,
226,Barisal,1967,11,29.4,15.3,0,77,0.3,1,8.7,41950,536809.8,510151.9,22.7,90.36,4,1967.11,
227,Barisal,1967,12,28.1,13.1,0,75,0.4,1.6,8.1,41950,536809.8,510151.9,22.7,90.36,4,1967.12,
228,Barisal,1968,1,28.9,12.2,0,75,0.6,0.9,8,41950,536809.8,510151.9,22.7,90.36,4,1968.01,
229,Barisal,1968,2,31.1,15,14,73,0.7,1.9,8.1,41950,536809.8,510151.9,22.7,90.36,4,1968.02,
230,Barisal,1968,3,36.7,19.3,86,69,1.1,2.8,7.2,41950,536809.8,510151.9,22.7,90.36,4,1968.03,
231,Barisal,1968,4,35.9,23.4,64,77,1.8,4.1,7.8,41950,536809.8,510151.9,22.7,90.36,4,1968.04,
232,Barisal,1968,5,37.6,24.9,246,79,2.3,5.9,7.7,41950,536809.8,510151.9,22.7,90.36,4,1968.05,
233,Barisal,1968,6,32.5,24.7,847,90,1.2,7.1,2.3,41950,536809.8,510151.9,22.7,90.36,4,1968.06,1
234,Barisal,1968,7,35.2,25.5,422,89,1.8,7,3.6,41950,536809.8,510151.9,22.7,90.36,4,1968.07,1
235,Barisal,1968,8,36.1,25.5,331,89,1.1,6.8,2.7,41950,536809.8,510151.9,22.7,90.36,4,1968.08,1
236,Barisal,1968,9,37.7,25.8,159,86,1,6.1,5.3,41950,536809.8,510151.9,22.7,90.36,4,1968.09,
237,Barisal,1968,10,35,23.1,231,86,0.6,4.9,7.2,41950,536809.8,510151.9,22.7,90.36,4,1968.1,
238,Barisal,1968,11,30.8,18.1,12,80,0.3,3.2,7.9,41950,536809.8,510151.9,22.7,90.36,4,1968.11,
239,Barisal,1968,12,29.7,12.2,0,78,0.6,1.3,6.2,41950,536809.8,510151.9,22.7,90.36,4,1968.12,
240,Barisal,1969,1,27.9,10.6,0,74,0.6,1,8.3,41950,536809.8,510151.9,22.7,90.36,4,1969.01,
241,Barisal,1969,2,34.2,14.9,0,69,0.7,1.4,8.5,41950,536809.8,510151.9,22.7,90.36,4,1969.02,
242,Barisal,1969,3,35,20.9,107,77,1.2,3.6,7.8,41950,536809.8,510151.9,22.7,90.36,4,1969.03,
243,Barisal,1969,4,36.4,23.5,82,77,1.8,3.9,7.6,41950,536809.8,510151.9,22.7,90.36,4,1969.04,
244,Barisal,1969,5,35.8,25.1,55,77,0.9,4.7,7.8,41950,536809.8,510151.9,22.7,90.36,4,1969.05,
245,Barisal,1969,6,33.1,26.3,347,89,1.3,7.1,2.9,41950,536809.8,510151.9,22.7,90.36,4,1969.06,
246,Barisal,1969,7,31.9,25.5,487,91,1.5,6.9,4,41950,536809.8,510151.9,22.7,90.36,4,1969.07,1
247,Barisal,1969,8,33.2,25.4,546,91,1.2,7,2.8,41950,536809.8,510151.9,22.7,90.36,4,1969.08,1
248,Barisal,1969,9,34.3,26,366,87,1.3,5.6,5.9,41950,536809.8,510151.9,22.7,90.36,4,1969.09,1
249,Barisal,1969,10,33.8,23.7,45,84,0.4,3.7,8.7,41950,536809.8,510151.9,22.7,90.36,4,1969.1,
250,Barisal,1969,11,32.8,18.2,22,80,0.3,1.9,9,41950,536809.8,510151.9,22.7,90.36,4,1969.11,
251,Barisal,1969,12,28.1,12.9,0,78,0.5,1.6,9.2,41950,536809.8,510151.9,22.7,90.36,4,1969.12,
252,Barisal,1970,1,26.7,11.6,0,78,0.5,2.1,8.7,41950,536809.8,510151.9,22.7,90.36,4,1970.01,
253,Barisal,1970,2,31.6,15.3,24,74,0.6,2.1,8.9,41950,536809.8,510151.9,22.7,90.36,4,1970.02,
254,Barisal,1970,3,35.4,21.1,5,74,1.7,3.1,8.4,41950,536809.8,510151.9,22.7,90.36,4,1970.03,
255,Barisal,1970,4,35,24.3,91,80,2,3.6,8.6,41950,536809.8,510151.9,22.7,90.36,4,1970.04,
256,Barisal,1970,5,35.6,26.2,124,80,2.3,5.2,8,41950,536809.8,510151.9,22.7,90.36,4,1970.05,
257,Barisal,1970,6,33.7,25.6,408,89,2.3,6.7,3.9,41950,536809.8,510151.9,22.7,90.36,4,1970.06,1
258,Barisal,1970,7,34.4,25.7,530,90,1.8,6.7,3.4,41950,536809.8,510151.9,22.7,90.36,4,1970.07,1
259,Barisal,1970,8,33.3,25.9,317,88,1.3,6.3,5.2,41950,536809.8,510151.9,22.7,90.36,4,1970.08,
260,Barisal,1970,9,32.8,25.7,571,89,1.2,5.7,5.1,41950,536809.8,510151.9,22.7,90.36,4,1970.09,1
261,Barisal,1970,10,33.1,24,253,87,1.5,4.2,7.4,41950,536809.8,510151.9,22.7,90.36,4,1970.1,
262,Barisal,1970,11,31.2,18.5,90,80,0.8,2.6,8.5,41950,536809.8,510151.9,22.7,90.36,4,1970.11,
263,Barisal,1970,12,27.2,12.2,0,76,0.5,0.2,9.8,41950,536809.8,510151.9,22.7,90.36,4,1970.12,
264,Barisal,1971,1,27.9,13.2,7,77,0.4,1.9,8.6,41950,536809.8,510151.9,22.7,90.36,4,1971.01,
265,Barisal,1971,2,31.4,14.7,1,75,0.6,1.7,8.4,41950,536809.8,510151.9,22.7,90.36,4,1971.02,
266,Barisal,1971,3,34.7,18.7,6,73,0.9,1.2,8.8,41950,536809.8,510151.9,22.7,90.36,4,1971.03,
267,Barisal,1971,4,34.1,23.6,138,78,1.4,4.6,8.3,41950,536809.8,510151.9,22.7,90.36,4,1971.04,
268,Barisal,1971,5,35.2,24,286,81,1.5,5,7.1,41950,536809.8,510151.9,22.7,90.36,4,1971.05,
269,Barisal,1971,6,32.8,25.4,503,87,3.1,6.9,4.1,41950,536809.8,510151.9,22.7,90.36,4,1971.06,1
270,Barisal,1971,7,32.8,25.7,250,88,3.1,7.1,3.7,41950,536809.8,510151.9,22.7,90.36,4,1971.07,
271,Barisal,1971,8,31.4,25.2,351,88,1.7,6.8,4.3,41950,536809.8,510151.9,22.7,90.36,4,1971.08,1
272,Barisal,1971,9,33.9,25.5,394,87,1.8,5.7,4.9,41950,536809.8,510151.9,22.7,90.36,4,1971.09,1
273,Barisal,1971,10,33.4,24.5,152,85,1.3,5.3,7.2,41950,536809.8,510151.9,22.7,90.36,4,1971.1,
274,Barisal,1971,11,30.1,17.7,114,80,1,2.3,9.3,41950,536809.8,510151.9,22.7,90.36,4,1971.11,
275,Barisal,1971,12,28.6,13.4,0,63,0.9,1.7,9.2,41950,536809.8,510151.9,22.7,90.36,4,1971.12,
276,Barisal,1972,1,28.3,12.1,0,77,0.5,0.7,10.1,41950,536809.8,510151.9,22.7,90.36,4,1972.01,
277,Barisal,1972,2,31.4,13.3,58,74,1.1,1.8,9.6,41950,536809.8,510151.9,22.7,90.36,4,1972.02,
278,Barisal,1972,3,35,20.4,0,72,1.3,2.2,10.2,41950,536809.8,510151.9,22.7,90.36,4,1972.03,
279,Barisal,1972,4,37.2,23.7,121,77,2,4.1,10.5,41950,536809.8,510151.9,22.7,90.36,4,1972.04,
280,Barisal,1972,5,36.1,26.1,130,81,2.8,4.3,8.9,41950,536809.8,510151.9,22.7,90.36,4,1972.05,
281,Barisal,1972,6,36.4,26.1,262,85,1.8,5.9,6.3,41950,536809.8,510151.9,22.7,90.36,4,1972.06,
282,Barisal,1972,7,35.1,26.2,248,88,1.7,6.4,4.8,41950,536809.8,510151.9,22.7,90.36,4,1972.07,
283,Barisal,1972,8,33.4,25.1,458,90,1.6,6.7,4.4,41950,536809.8,510151.9,22.7,90.36,4,1972.08,1
284,Barisal,1972,9,34.7,26,90,84,0.6,5.2,8.1,41950,536809.8,510151.9,22.7,90.36,4,1972.09,
285,Barisal,1972,10,33.9,23.3,29,84,0.3,3,8.8,41950,536809.8,510151.9,22.7,90.36,4,1972.1,
286,Barisal,1972,11,32.6,18.4,0,78,0.3,2.3,9.6,41950,536809.8,510151.9,22.7,90.36,4,1972.11,
287,Barisal,1972,12,30.9,13.6,0,77,0.5,0.8,10.2,41950,536809.8,510151.9,22.7,90.36,4,1972.12,
288,Barisal,1973,1,31.7,12.6,0,73,0.5,0.4,9.9,41950,536809.8,510151.9,22.7,90.36,4,1973.01,
289,Barisal,1973,2,33.5,16.3,12,72,1.1,1.9,9.7,41950,536809.8,510151.9,22.7,90.36,4,1973.02,
290,Barisal,1973,3,36.4,19.1,81,74,0.7,1.7,9.4,41950,536809.8,510151.9,22.7,90.36,4,1973.03,
291,Barisal,1973,4,36,25.2,42,79,2.6,3.7,9.6,41950,536809.8,510151.9,22.7,90.36,4,1973.04,
292,Barisal,1973,5,34.4,24.4,508,86,1.7,5.3,6.7,41950,536809.8,510151.9,22.7,90.36,4,1973.05,1
293,Barisal,1973,6,33.9,25.7,502,88,1.3,6.3,4.5,41950,536809.8,510151.9,22.7,90.36,4,1973.06,1
294,Barisal,1973,7,32.8,25.7,392,90,2.4,6.4,5.6,41950,536809.8,510151.9,22.7,90.36,4,1973.07,1
295,Barisal,1973,8,32.5,25.7,266,91,1.7,6.8,5.3,41950,536809.8,510151.9,22.7,90.36,4,1973.08,1
296,Barisal,1973,9,35.6,25.4,398,91,0.9,6.3,3.9,41950,536809.8,510151.9,22.7,90.36,4,1973.09,1
297,Barisal,1973,10,33.3,24.4,308,86,0.7,4.1,6.8,41950,536809.8,510151.9,22.7,90.36,4,1973.1,1
298,Barisal,1973,11,30.6,19.2,171,87,0.9,3.2,7.4,41950,536809.8,510151.9,22.7,90.36,4,1973.11,
299,Barisal,1973,12,26.7,14,197,82,0.7,1.5,9.7,41950,536809.8,510151.9,22.7,90.36,4,1973.12,
300,Barisal,1974,1,27.2,11.7,2,77,0.3,0.3,10.3,41950,536809.8,510151.9,22.7,90.36,4,1974.01,
301,Barisal,1974,2,34.2,14.1,0,70,0.7,0.4,10.8,41950,536809.8,510151.9,22.7,90.36,4,1974.02,
302,Barisal,1974,3,35.6,21,149,77,1.5,2.8,8.7,41950,536809.8,510151.9,22.7,90.36,4,1974.03,
303,Barisal,1974,4,35,23.4,187,82,2.2,4,10.3,41950,536809.8,510151.9,22.7,90.36,4,1974.04,
304,Barisal,1974,5,35.6,24.3,265,82,2.3,4.6,7.6,41950,536809.8,510151.9,22.7,90.36,4,1974.05,
305,Barisal,1974,6,34.4,25.3,289,88,1.7,6.6,5,41950,536809.8,510151.9,22.7,90.36,4,1974.06,1
306,Barisal,1974,7,32.8,24.9,684,93,1.5,7.3,2.5,41950,536809.8,510151.9,22.7,90.36,4,1974.07,1
307,Barisal,1974,8,32.8,25.9,238,93,1.9,6.4,4.4,41950,536809.8,510151.9,22.7,90.36,4,1974.08,
308,Barisal,1974,9,33.3,24.4,361,89,1,5.4,4.6,41950,536809.8,510151.9,22.7,90.36,4,1974.09,1
309,Barisal,1974,10,35,25,153,87,0.4,4,7.7,41950,536809.8,510151.9,22.7,90.36,4,1974.1,
310,Barisal,1974,11,32.1,20.6,18,83,0.6,2.9,7.8,41950,536809.8,510151.9,22.7,90.36,4,1974.11,
311,Barisal,1974,12,27.2,12.4,0,78,0.4,0.1,10.4,41950,536809.8,510151.9,22.7,90.36,4,1974.12,
312,Barisal,1975,1,27.5,11.2,1,77,0.6,0.7,10.2,41950,536809.8,510151.9,22.7,90.36,4,1975.01,
313,Barisal,1975,2,32.2,14.6,1,75,0.6,1,10.1,41950,536809.8,510151.9,22.7,90.36,4,1975.02,
314,Barisal,1975,3,33.3,20.2,33,73,1,2.4,10.5,41950,536809.8,510151.9,22.7,90.36,4,1975.03,
315,Barisal,1975,4,34,23.9,85,78,1.6,3.7,9.9,41950,536809.8,510151.9,22.7,90.36,4,1975.04,
316,Barisal,1975,5,35,24.4,230,81,1.8,4.1,8.2,41950,536809.8,510151.9,22.7,90.36,4,1975.05,
317,Barisal,1975,6,33.9,25.5,353,87,1.2,5.2,5.8,41950,536809.8,510151.9,22.7,90.36,4,1975.06,1
318,Barisal,1975,7,32.2,24.6,321,88,1.6,6.4,3.7,41950,536809.8,510151.9,22.7,90.36,4,1975.07,1
319,Barisal,1975,8,35,25.5,351,88,1.5,6.6,6,41950,536809.8,510151.9,22.7,90.36,4,1975.08,1
320,Barisal,1975,9,32.5,25.5,275,87,0.8,5.6,5.1,41950,536809.8,510151.9,22.7,90.36,4,1975.09,
321,Barisal,1975,10,33.9,22,154,85,0.1,4.4,6,41950,536809.8,510151.9,22.7,90.36,4,1975.1,
322,Barisal,1975,11,30.6,17.3,44,80,0.4,2.7,7.7,41950,536809.8,510151.9,22.7,90.36,4,1975.11,
323,Barisal,1975,12,27.2,11,0,63,0.2,0.2,8.1,41950,536809.8,510151.9,22.7,90.36,4,1975.12,
324,Barisal,1976,1,31.1,11.7,0,77,0.2,0.3,8.1,41950,536809.8,510151.9,22.7,90.36,4,1976.01,
325,Barisal,1976,2,32.5,14.8,20,79,0.5,1.4,8.4,41950,536809.8,510151.9,22.7,90.36,4,1976.02,
326,Barisal,1976,3,35.6,21.5,2,78,1.3,1.6,8.2,41950,536809.8,510151.9,22.7,90.36,4,1976.03,
327,Barisal,1976,4,37.2,23.9,100,77,1.8,3.1,8.3,41950,536809.8,510151.9,22.7,90.36,4,1976.04,
328,Barisal,1976,5,37.2,24.1,164,83,1.2,4.8,8.7,41950,536809.8,510151.9,22.7,90.36,4,1976.05,
329,Barisal,1976,6,34.2,24.7,330,87,1.2,6.6,4.3,41950,536809.8,510151.9,22.7,90.36,4,1976.06,1
330,Barisal,1976,7,33.2,24.6,350,89,1.6,6.8,4.6,41950,536809.8,510151.9,22.7,90.36,4,1976.07,1
331,Barisal,1976,8,34.7,23.8,379,90,1.1,6.7,4,41950,536809.8,510151.9,22.7,90.36,4,1976.08,1
332,Barisal,1976,9,32.8,25.1,305,87,1.2,5.2,4.9,41950,536809.8,510151.9,22.7,90.36,4,1976.09,
333,Barisal,1976,10,33.9,23.1,147,84,0.5,2.6,7.2,41950,536809.8,510151.9,22.7,90.36,4,1976.1,
334,Barisal,1976,11,32.8,20.3,23,83,0.3,2.2,7.9,41950,536809.8,510151.9,22.7,90.36,4,1976.11,
335,Barisal,1976,12,29.6,12.3,25,76,0.3,0.6,8.1,41950,536809.8,510151.9,22.7,90.36,4,1976.12,
336,Barisal,1977,1,28.3,11.1,9,75,0.4,0.6,9.3,41950,536809.8,510151.9,22.7,90.36,4,1977.01,
337,Barisal,1977,2,31.4,13.5,36,74,0.7,1.4,9.3,41950,536809.8,510151.9,22.7,90.36,4,1977.02,
338,Barisal,1977,3,34.9,21.3,0,75,1.3,1.9,8.3,41950,536809.8,510151.9,22.7,90.36,4,1977.03,
339,Barisal,1977,4,34.7,23.7,307,83,2.3,5,6.9,41950,536809.8,510151.9,22.7,90.36,4,1977.04,1
340,Barisal,1977,5,33.7,24.4,157,84,1.7,5.1,4.3,41950,536809.8,510151.9,22.7,90.36,4,1977.05,
341,Barisal,1977,6,34.4,25.6,557,89,1.7,6.2,3.4,41950,536809.8,510151.9,22.7,90.36,4,1977.06,1
342,Barisal,1977,7,33.2,26,299,90,1.4,6.3,3.6,41950,536809.8,510151.9,22.7,90.36,4,1977.07,1
343,Barisal,1977,8,33.4,26.1,138,88,1.3,6.2,5.2,41950,536809.8,510151.9,22.7,90.36,4,1977.08,
344,Barisal,1977,9,34.7,25.9,237,87,0.8,4.9,4.7,41950,536809.8,510151.9,22.7,90.36,4,1977.09,
345,Barisal,1977,10,33.3,23,69,84,0.3,3.1,8.3,41950,536809.8,510151.9,22.7,90.36,4,1977.1,
346,Barisal,1977,11,31.7,19.9,53,82,0.2,2.8,8.2,41950,536809.8,510151.9,22.7,90.36,4,1977.11,
347,Barisal,1977,12,29.4,13.7,0,77,0.2,1,8.3,41950,536809.8,510151.9,22.7,90.36,4,1977.12,
348,Barisal,1978,1,27.8,10.7,0,72,0.3,0.4,8.1,41950,536809.8,510151.9,22.7,90.36,4,1978.01,
349,Barisal,1978,2,31.4,14.2,0,68,0.3,1.1,8.4,41950,536809.8,510151.9,22.7,90.36,4,1978.02,
350,Barisal,1978,3,36.9,18.5,14,65,0.5,1.7,8.2,41950,536809.8,510151.9,22.7,90.36,4,1978.03,
351,Barisal,1978,4,35,22.2,242,78,1.1,3.3,8.3,41950,536809.8,510151.9,22.7,90.36,4,1978.04,
352,Barisal,1978,5,35.6,24.1,387,82,1.6,5,7.1,41950,536809.8,510151.9,22.7,90.36,4,1978.05,1
353,Barisal,1978,6,33.3,25.8,631,87,1.6,5.9,4.1,41950,536809.8,510151.9,22.7,90.36,4,1978.06,1
354,Barisal,1978,7,33.9,25.6,409,87,1.3,5.8,3.7,41950,536809.8,510151.9,22.7,90.36,4,1978.07,1
355,Barisal,1978,8,34.4,25.8,403,87,1.5,6,4.3,41950,536809.8,510151.9,22.7,90.36,4,1978.08,1
356,Barisal,1978,9,33.3,25.1,300,89,0.8,5.3,4.9,41950,536809.8,510151.9,22.7,90.36,4,1978.09,1
357,Barisal,1978,10,35.1,24.5,127,83,0.4,3.5,7.2,41950,536809.8,510151.9,22.7,90.36,4,1978.1,
358,Barisal,1978,11,32.9,19.4,3,78,0.4,1.3,7.9,41950,536809.8,510151.9,22.7,90.36,4,1978.11,
359,Barisal,1978,12,30.3,12.5,0,76,0.3,0.6,8.1,41950,536809.8,510151.9,22.7,90.36,4,1978.12,
360,Barisal,1979,1,30.6,12,1,75,0.3,0.6,8.8,41950,536809.8,510151.9,22.7,90.36,4,1979.01,
361,Barisal,1979,2,32.2,13.7,14,70,0.5,1.2,9.5,41950,536809.8,510151.9,22.7,90.36,4,1979.02,
362,Barisal,1979,3,35.6,19.2,30,66,1.2,1.9,8.8,41950,536809.8,510151.9,22.7,90.36,4,1979.03,
363,Barisal,1979,4,37.5,24.1,38,75,1.1,2.2,9.2,41950,536809.8,510151.9,22.7,90.36,4,1979.04,
364,Barisal,1979,5,37.2,26.1,67,77,1.6,2.9,10,41950,536809.8,510151.9,22.7,90.36,4,1979.05,
365,Barisal,1979,6,37.3,26.1,453,87,1.8,5.5,5.4,41950,536809.8,510151.9,22.7,90.36,4,1979.06,1
366,Barisal,1979,7,34.4,26,559,88,1.6,5.6,5.1,41950,536809.8,510151.9,22.7,90.36,4,1979.07,1
367,Barisal,1979,8,34.4,25.9,642,90,1.5,6.1,5.7,41950,536809.8,510151.9,22.7,90.36,4,1979.08,1
368,Barisal,1979,9,35.6,25.8,316,88,0.7,4.9,5.7,41950,536809.8,510151.9,22.7,90.36,4,1979.09,
369,Barisal,1979,10,33.3,23.8,127,83,0.5,2.4,8.8,41950,536809.8,510151.9,22.7,90.36,4,1979.1,
370,Barisal,1979,11,33.3,21.2,31,81,0.3,1.9,8.1,41950,536809.8,510151.9,22.7,90.36,4,1979.11,
371,Barisal,1979,12,28.4,14.8,47,80,0.3,0.9,9,41950,536809.8,510151.9,22.7,90.36,4,1979.12,
372,Barisal,1980,1,29.5,11.8,0,75,0.4,0.5,9,41950,536809.8,510151.9,22.7,90.36,4,1980.01,
373,Barisal,1980,2,32,14.1,55,75,0.4,1.5,9,41950,536809.8,510151.9,22.7,90.36,4,1980.02,
374,Barisal,1980,3,34.5,19.4,47,75,0.9,2.6,8.8,41950,536809.8,510151.9,22.7,90.36,4,1980.03,
375,Barisal,1980,4,37,25.3,13,75,2,3.4,9.2,41950,536809.8,510151.9,22.7,90.36,4,1980.04,
376,Barisal,1980,5,35.8,24.1,235,82,1.8,4.5,6.9,41950,536809.8,510151.9,22.7,90.36,4,1980.05,
377,Barisal,1980,6,34.6,25.9,272,88,1.6,5.9,4.5,41950,536809.8,510151.9,22.7,90.36,4,1980.06,1
378,Barisal,1980,7,33.4,26.2,526,91,1.5,6.1,4,41950,536809.8,510151.9,22.7,90.36,4,1980.07,1
379,Barisal,1980,8,34.7,26.2,297,89,1.3,5.6,4.7,41950,536809.8,510151.9,22.7,90.36,4,1980.08,1
380,Barisal,1980,9,34.1,26.2,192,87,0.8,5.3,6.1,41950,536809.8,510151.9,22.7,90.36,4,1980.09,
381,Barisal,1980,10,33.8,23.4,282,88,0.5,2.9,6.2,41950,536809.8,510151.9,22.7,90.36,4,1980.1,1
382,Barisal,1980,11,32.2,17.5,0,77,0.3,0.8,10,41950,536809.8,510151.9,22.7,90.36,4,1980.11,
383,Barisal,1980,12,28.3,13.9,0,76,0.4,1.6,7.1,41950,536809.8,510151.9,22.7,90.36,4,1980.12,
384,Barisal,1981,1,28,13.1,24,79,0.6,1.6,8.4,41950,536809.8,510151.9,22.7,90.36,4,1981.01,
385,Barisal,1981,2,33.1,15.7,43,76,0.5,1.5,7.8,41950,536809.8,510151.9,22.7,90.36,4,1981.02,
386,Barisal,1981,3,33.5,19.5,115,77,1,3.6,6.6,41950,536809.8,510151.9,22.7,90.36,4,1981.03,
387,Barisal,1981,4,34,22.7,412,84,1.3,4.4,7.4,41950,536809.8,510151.9,22.7,90.36,4,1981.04,1
388,Barisal,1981,5,33.9,24.1,280,84,1.1,5.2,6.6,41950,536809.8,510151.9,22.7,90.36,4,1981.05,1
389,Barisal,1981,6,35,25.8,433,85,1.1,5.6,4.3,41950,536809.8,510151.9,22.7,90.36,4,1981.06,1
390,Barisal,1981,7,32.1,25.3,521,91,1,6.3,2.5,41950,536809.8,510151.9,22.7,90.36,4,1981.07,1
391,Barisal,1981,8,33.3,25.8,217,88,1.4,5.7,4.7,41950,536809.8,510151.9,22.7,90.36,4,1981.08,
392,Barisal,1981,9,35,25.4,173,86,0.7,5,5.3,41950,536809.8,510151.9,22.7,90.36,4,1981.09,
393,Barisal,1981,10,33.3,23.2,71,81,0.2,2.1,8.1,41950,536809.8,510151.9,22.7,90.36,4,1981.1,
394,Barisal,1981,11,32.8,17.6,0,76,0.3,1.2,8.9,41950,536809.8,510151.9,22.7,90.36,4,1981.11,
395,Barisal,1981,12,28.7,13,33,76,0.6,2.1,7.5,41950,536809.8,510151.9,22.7,90.36,4,1981.12,
396,Barisal,1982,1,29.8,12.4,0,74,0.2,0.4,8.1,41950,536809.8,510151.9,22.7,90.36,4,1982.01,
397,Barisal,1982,2,30.6,16.2,57,76,0.3,2.2,8.3,41950,536809.8,510151.9,22.7,90.36,4,1982.02,
398,Barisal,1982,3,35.2,19.3,17,71,0.6,2.4,9.6,41950,536809.8,510151.9,22.7,90.36,4,1982.03,
399,Barisal,1982,4,34.4,22.6,178,79,1.7,4.3,9.4,41950,536809.8,510151.9,22.7,90.36,4,1982.04,
400,Barisal,1982,5,37,25.9,65,76,1,2.7,9.2,41950,536809.8,510151.9,22.7,90.36,4,1982.05,
401,Barisal,1982,6,37.8,25.6,465,87,1.1,5.9,3.9,41950,536809.8,510151.9,22.7,90.36,4,1982.06,1
402,Barisal,1982,7,34,26.2,223,86,1.3,5.5,5.3,41950,536809.8,510151.9,22.7,90.36,4,1982.07,
403,Barisal,1982,8,32.1,25.3,593,89,1.7,6.3,4.3,41950,536809.8,510151.9,22.7,90.36,4,1982.08,1
404,Barisal,1982,9,33.9,25.3,219,84,0.9,4.7,7,41950,536809.8,510151.9,22.7,90.36,4,1982.09,
405,Barisal,1982,10,34,23.1,6,80,0.3,1.9,8.4,41950,536809.8,510151.9,22.7,90.36,4,1982.1,
406,Barisal,1982,11,32.7,17.1,34,78,0.3,1.5,7.8,41950,536809.8,510151.9,22.7,90.36,4,1982.11,
407,Barisal,1982,12,28.2,12,11,76,0.3,0.5,8.3,41950,536809.8,510151.9,22.7,90.36,4,1982.12,
408,Barisal,1983,1,28.2,11.9,8,77,0.3,1.2,7.7,41950,536809.8,510151.9,22.7,90.36,4,1983.01,
409,Barisal,1983,2,31.4,14.4,39,73,0.6,2.4,7.7,41950,536809.8,510151.9,22.7,90.36,4,1983.02,
410,Barisal,1983,3,35.3,21.2,18,76,1.4,2.6,8.4,41950,536809.8,510151.9,22.7,90.36,4,1983.03,
411,Barisal,1983,4,36.7,23,92,76,2,3.1,9.1,41950,536809.8,510151.9,22.7,90.36,4,1983.04,
412,Barisal,1983,5,35.9,24.2,318,81,1.5,4.3,8.4,41950,536809.8,510151.9,22.7,90.36,4,1983.05,1
413,Barisal,1983,6,34.8,25.8,292,86,1.3,5.6,5.1,41950,536809.8,510151.9,22.7,90.36,4,1983.06,1
414,Barisal,1983,7,34.2,26,399,86,1.3,6.1,3.7,41950,536809.8,510151.9,22.7,90.36,4,1983.07,1
415,Barisal,1983,8,33.5,25.9,575,89,1.3,6.2,3.7,41950,536809.8,510151.9,22.7,90.36,4,1983.08,1
416,Barisal,1983,9,34.3,25.6,312,91,0.9,5.9,5.5,41950,536809.8,510151.9,22.7,90.36,4,1983.09,1
417,Barisal,1983,10,34.6,23.8,192,92,0.4,3.8,6.9,41950,536809.8,510151.9,22.7,90.36,4,1983.1,
